"Namco e Microsoft ""lançam"" grátis maior jogo de Pac Man do mundo (Notícias) ~http  via @user",0
"Dias melhores estão por vir.",1
"só se fala desse centenario! q buceta! grande bosta",-1
"Fui barrada. Sou perigosa? #Medo",-1
"Photo: › Dou risada sozinho imaginando coisas que eu queria que acontecesse. ~http",1
"Iniciando os teste do Microsoft Office 2010",0
"a segunda morreu achatada contra o assoalho; a terceira caiu na tua mão. E foi a que mais doeu !",-1
"HOJEEEEEEEEEE (véspera de feriado) LIMELIGHT & HI-FI; Quinta e Sexta LIMELIGHT; Sábado HI-FI... lili.eventos@uol.com.br",0
"lalah_ferreira @user ¬¬'",0
"quero jogar meu Pokemon de nintendo DS' mais como meu pc não liga e eu to no notbook; não daa née' #HEELLL",-1
"prefiro jogar a copa chevette; e ganhar do que ir pra COPA AUDI e tomar um banho de bola; do time B do barcelona #CopaAudiNoEi",0
"flw lindos vou jogar super mario! no nintendo ke eu acabei de achar!",1
"Perdi meu celular!!! Samsung Omnia Pro (B7320L)...",-1
"Daew Gente tenho 2 noticias ruim e boa ; a boa e qe vou ganhar um Nintendo Wii☺ ; a ruim e qe amanha vou  ter prova☹",0
"Hoje a tarde A @user já estará no @user montando toda a estrutura do AUDI DTCC para este final de semana.",0
"Ótima idéia do @user RT: @user HD externo é feito em fita de Super Nintendo ~http ",1
"tenho uma chuteira da adidas pra vender  :p",0
"Não sou tão fã do Ronaldo; mas esse comercial da Nike é realmente digno de uma lenda ~http ",1
"me deu uma tristeza do nada dai a @user fala: peraí que eu vou botar uma musica pra tu chorar *o* KKK sálouca &lt;3",-1
"melhor dizendo... eu sou feia né",-1
"KKKKKKKKK O PESSOAL DA SONY COLOCO VMB KKKKKKK BANDO DE BURROS NOSSA OLHA SÓ",-1
"Um monitor sem fios de 27 polegadas da Samsung - Lançamentos - TechTudo ~http  via @user",0
"to na igreja; é muito barulho :/",-1
"Paarabens meu amor!!! Estou muito feliz! @user  Quero te ver com todos seu planos sonho e desejos realizados! LVU",1
"Só é dificil me ver alegre.",-1
"Uns ainda m falam; q o eltinho é melhor do q o lucas mendes; soh pq ele ataca.... o lucas mendes naum ia fazer aquelas merdas....",-1
"Escolhi você no meio de 7 bilhões de pessoas e escolheria de novo; no meio de 14 trilhões se necessário.",1
"Adoro o #bigfollow pois é simples e objetivo: ~http ",1
"AAH @user mimiu aki a gente saiu juntas ontem foi muito boooom \o\o\o\",1
"Perguntas desconexas: o que fede mais: cocô ou xixi? Sony lhe respeita como consumidor?",-1
"Só 10 caixas postais? RT @user RT @user UOL HOST e Microsoft anunciam o lançamento do UOL HOST Exchange ~http ",0
"Fiquei a tarde toda com as minhas amiugas (os) lindos e o lindo do Luís! :D",1
"Câmera Digital Samsung ES70 - R$ 270;00 c/ frete incluso pra todo o Brasil. Entrem em contato.",0
"puta q pariu :@ tem 3 seres aki de 7 anos me enchendo :@",-1
"Começando um dos melhores eps de seinfeld na sony agora; o do estacionamento. Run!",1
"ensaio fui",0
"Nada bom… Menos de 10BB's… Agora é cruzar os dedos…. #RSopen",-1
"aii eu amo vcs beliebers !!! o que seria de mim sem outras fãss  ;)",1
"Capa em silicone gel S-Type curve TPU Premium para Smartphone Samsung Galaxy SII. Apenas R$ 39;90. Frete Grátis... ~http ",0
"Eu quero ganhar 1 Tablet SAMSUNG GALAXY dia 30/06/2011; estou seguindo @user e concorrendo; de RT e concorra tb; infos: #multiloja.com",0
"#GANHE um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user Clique e Concorra: ~http",0
"Uhuuuu!!!! Meu celular samsung galaxy ta quase chegando...Android voltou...hááááá´!!!!!",1
"HD Externo Samsung 1TB por apenas 254;00 no @user ~http  Já comprei! Obrigado @user pela dica.",0
"é muita coisa errada pra um mundo só :/",-1
"+ do projeto do @user e @user na Argentina ~http  Dessa vez uma matéria da Sony de lá... ;)",1
"Que preguiça de levanta da cama :s",-1
"Fiz 15 anos \o/",1
"Quero ganhar uma bela Camera Digital Samsung ES65. É só seguir a @user e concorrer ~http  #Compex21anos sempre com você.",0
"Hj o Mario completa 30 anos  uns dos icones da Nintendo que nasceu em 1981 e hj completa 30 anos #HappyBirthdayMario",1
"Steam recebe a versão errada de Dead Island dos desenvolvedores:  Faltando poucos dias para o lançamento de Dea... ~http",-1
"Passando só para dar boa noite!!!",1
"o nike do chaz ortiz é muito lindoooo",1
"Novos EEE pc: depois de usarmos linux para conseguir descontos da microsoft no round 1; só vendemos com windows agora; surpresa! ...",1
"[GT] 24 H Spa: Filipe Albuquerque e a Audi em Spa com objectivo bem definido - ""Queremos vencer!"" — ~http ",1
"jogando nintendo wii !!!!",1
"Ai que raiva!!! Tô a dias tentando instalar a uma atualização do samsung apps e nada...",-1
"meu pai levou o PC pra formatar ; e ele ta bem estranho; sumiram os favoritos e tals ; UXAAAA",-1
"Kkkkkkkkkk a Nintendo mostrou o WiiU; foi poir q vê a vó pelada !",-1
"Quem já está inscrito e registado para o Evento na Microsoft - Windows Phone 7 - e não tem meio de deslocação.... ~http ",0
"03/11: PROMOÇÃO Monitor LCD 22 Samsung (T220) de 649;00 por 549;00 (6x) ~http ",0
"a Samsung é melhor #propagandasemfrescura",1
"Esperando o #Hamburguer chegar ; ta demorando pra crlh pra chegar já mané namoral . :@",-1
"Workshop de Gestão e Relacionamento com Clientes. Em clínicas e hospitais. Neste sábado! ~http ",0
"Faz plakinha pra mim meuu (@giuliafrota live on ~http ))",1
"""O jeito é dar uma 'corridinha' com vc"" Rsss fui com o maridão Rsss!",1
"Entre indas e vindas me resumo feliz. entre altos e baixos me resumo equilibrada",1
"Sigam e RT @user + @user #sorteio em 07/01 HD 1;5TB Samsung ~http  ~http ",0
"E também estou muito ansiosa para que chegue logo dezembro pra que minha amiigah Lays chegue logo to morrendo de saudades (L)♥",1
"Estive lendo twittes aqui... Só rindo; e ALTO...",1
"Anciosa pra ver a despedida de @user vc sempre  sera inesquecivél",1
"Arrumando as malas...",0
"Que bosta; vão ficar com ps vita. Pessoal da sony tá ruim para nomes.",-1
"Site para profissionais certificados da Microsoft é atualizado: ~http ",0
"Heei amanhã; faço 16 anos hihi me da parabéns adiantado? (@Giiograssi live on ~http )",1
"Review: Audi A1; a dinâmica porta de entrada | Jalopnik Brasil ~http  via @user",0
"Acho que irei pintar meu cabelo de preto ..",0
"Aula de português um téeedio !",-1
"Jesus como é bom Te Ter comigo;eu Te Amo mais do eu mesma possa imaginar!Meu Lindo sou totalmente dependente de Ti..",1
"Minha mãe conseguiu instalar o super nintendo aqui em casa kkkkkkkk....to relembrando os velhos tempos muito doido poskaopksa",1
"Audi R8: Elton John leiloa dois exemplares cromados: Audi R8: Elton John leiloa dois exemplares cromados ~http",0
"vou cópiar a matéria e depois me arrumar.",0
"Bom dia!! Aos brilhantes profissionais @user @user @user @user @user @user @user.",1
"aaaaaaaaaaaaaaaaaaaaah que merda!  Ainda tenho mais uma aula; hj a noite ...",-1
"TWITTERSRUN MIDIA SPORT DIVULGA AS FOTOS DA aDIDAS iNVERNO sp 2011 ~http ",0
"Ainda bem que amanha nao vai ter aula",1
"Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user   ~http  :P",0
"Quero ganhar meu Samsung Star na @user",0
"comi brigadeiro e minha tia ta fazendo morango com creme de leite. será que dou conta? oO'",1
"Pronto Lele; mari e isa. :) Não; vou esquecer. *_* @user @user @user",1
"Ah! @user; o mundo vai acabar e eu nem casei ainda; viu!#querosairdocatitó",-1
"Promo: Concorra 1 Samsung Galaxy 5. Saiba como ~&gt; ~http  #promoção #sorteio",0
"Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user ~http  :P",0
"Fui enganado pelo conceito da marca. Me sinto um idiota completo. Como um MP3 fabricado pela SONY pode ser tão decepcionante!",-1
"Boa noiite Fiel! ;) #CorinthiansIsBiggerThanCNN @user",1
"oi gente; hj me decepsionaram; qando eu descobri que ao meu redor tem poucas pessoas confiáveis  e o resto é tudo gente hipócrita e falsa",-1
"Estou postando fotinhos no Face ^^",1
"#sorteio 2 tênis nike fem. cadastre-se no site ~http  participe aqui ~http  (@lojatenisonline) #TwitPromo",0
"Vem cá; sou só eu que odaaaayo quando eles falam ""no sony entertainment television""????",-1
"Corram! Lances por R$ 0;50 até o início do leilão de um HD Externo 500GB - Preto - Samsung : ~http  ! #promocao #kuasedegraca",0
"Clique aqui para chegar é  BING MAPS !!!! ~http  #MTD2010",0
"Conheça o Samsung GalaxyTab | Techlider - O seu blog de tecnologia ~http ",0
"hoje eu vi uma menininha com um tennis da nike roxo tão lindu *-* rs",1
"Simplesmente inadimissível !!!!! Enquano a Globo; CBF e Nike escalarem o time vai ser isso aí....e 2014 tá chegando....que vergonha!!!",-1
"PATRIMÔNIO DO BLOG OS AMIGOS DA ONÇA =&gt; Duas câmeras digitais (Fujifilm JX 280 e Sony Cibershot); três noteboo… (cont) ~http ",0
"Eu quero o Nintendo 3DS Cosmo Black que a @user está sorteando! ~http ",0
"Lançamentos Sony para seu iPhone 3GS - ~http ",0
"Assistência da Samsung em Florianópolis: além de mentirosa; uma bela porcaria!",-1
"alguem ja addicionou a comunidade sony sai de casa #GameFutebol",0
"As vezes bate um medo...",-1
"hooje fui na loja e peguei muuuuuuuuuuuuita roupa! muito bom !!! e depois niver do calvin hauhahaha huhu!",1
"Os dois filhos de Devassa #tuiteumfilmecomdevassa",0
"Soulja Boy - Swag Flu (Ft Birdman & Gucci Mane) A Melhor Músicaaa",1
"É tempo de Honrar meu Pai; Meu Deus; que amo; creio e confio!",1
"Muito Bom ^^ @user ótimo! Adidas faz vídeos interativos em nova campanha: ~http ",1
"indico: @user @user @user @user @user @user @user 4",0
"Vamoos ganhaar Vascoooooo",1
"gosto do #bigfollow pq eh simples e objetivo ~http ",1
"To com muita dor de cabeça :( Que nunca passa...",-1
"A Sony e as suas promoções! ~http",0
"Ahhhhh Liindooss  Amoo vcs ! (@fiuk live on ~http )",1
"Quero ganhar um Nike 6.0 que a @user está sorteando! (~http )""",1
"Literalmente muitooo feliz ... ganhei um tenis da adidas mt shou .. adoreiiii*--*",1
"HD Samsung 1 Tera Sata2; ta na promo HJ; Só R$ 175;00 a vista ~http ",0
"PRESIDENTE DA NINTENDO SE DESCULPA PELO FRACASSO DO 3DS ~ Leitura Games ~http",-1
"TWITTERSRUN o2 DIVULGA AS FOTOS DO ADIDAS SP INVERNO ~http ",0
"Véspera de feriado e nem pra turma combinar de ir embora.",-1
"Excelente ideia para o natal! Presentei seu amor com a mais nova fragância masculina da Gucci Sport Pour Homme  ~http",1
"""Prazer; Chandler Bing. Do gaélico; Bing significa : Seu peru está pronto. BING. ""  - Chandler Sensacional. rs",1
